,Name,Team,L/R,POS,IP,GS,GP,HA,R,ER,HR,BB,K,W,L,S,HD,BS,ERA,WHIP,SB,CS,SBP,W-Z,K-Z,S-Z,ERA-Z,WHIP-Z,Z-SUM,Z-SUM-A,ACV,
576,Alexis Diaz,ATL| CIN| LAN,RIGHT,RP,17.666666666666668,0,18,25,17,16,6,12,17,1,0,0,0,0,8.151,2.094,7,1,0.396,-1.909,-2.519,-0.506,-0.602,-0.357,-5.893,-0.524,-1.246486546844683,
577,Roddery Munoz,SLN,RIGHT,RP,11.0,0,9,15,10,10,4,9,14,0,0,0,0,0,8.182,2.182,2,0,0.182,-2.171,-2.585,-0.506,-0.377,-0.256,-5.896,-0.5270000000000001,-1.2536229202044813,
578,Carlos Hernandez,CLE| DET| PHI,RIGHT,RP,43.33333333333334,0,41,62,32,30,4,22,39,1,0,0,0,0,6.231,1.938,9,1,0.208,-1.909,-2.036,-0.506,-0.828,-0.637,-5.916,-0.5470000000000006,-1.3011987426031344,
579,Garrett McDaniels,ANA,LEFT,RP,10.666666666666666,0,10,17,8,7,2,8,6,0,0,0,0,0,5.906,2.344,4,0,0.375,-2.171,-2.76,-0.506,-0.177,-0.309,-5.924,-0.5550000000000006,-1.320229071562595,
580,Scott McGough,ARI| ATH,RIGHT,RP,16.0,0,13,28,12,12,4,7,16,0,0,0,0,0,6.750,2.188,0,0,0.0,-2.171,-2.541,-0.506,-0.37,-0.376,-5.964,-0.5950000000000006,-1.4153807163598993,
581,Sammy Peralta,ANA,LEFT,RP,10.666666666666668,0,5,18,12,9,0,6,8,0,1,0,0,0,7.594,2.250,3,0,0.281,-2.171,-2.717,-0.506,-0.317,-0.274,-5.985,-0.6160000000000005,-1.4653353298784837,
582,Richard Lovelady,NYN| TOR,LEFT,RP,11.666666666666668,0,10,19,12,11,3,6,12,0,1,0,0,0,8.486,2.143,0,0,0.0,-2.171,-2.629,-0.506,-0.428,-0.256,-5.99,-0.6210000000000004,-1.4772292854781464,
583,Caleb Boushley,TEX,RIGHT,RP,43.333333333333336,1,25,71,33,29,5,14,41,0,0,1,0,0,6.023,1.962,1,1,0.023,-2.171,-1.992,-0.415,-0.758,-0.672,-6.008,-0.6390000000000002,-1.5200475256369328,
584,Julian Merryweather,CHN,RIGHT,RP,18.666666666666668,0,21,31,13,12,2,11,15,0,1,0,0,0,5.786,2.250,3,0,0.161,-2.171,-2.563,-0.506,-0.292,-0.479,-6.011,-0.6420000000000003,-1.5271838989967308,
585,Gunnar Hoglund,ATH,LEFT,SP,32.33333333333333,6,6,54,23,23,10,11,23,1,3,0,0,0,6.402,2.010,2,1,0.062,-1.909,-2.387,-0.506,-0.661,-0.557,-6.02,-0.6509999999999998,-1.548593019076123,
586,Tayler Saucedo,SEA,LEFT,RP,13.333333333333332,0,10,24,12,11,2,6,12,0,0,0,0,0,7.425,2.250,3,0,0.225,-2.171,-2.629,-0.506,-0.379,-0.342,-6.027,-0.6580000000000004,-1.5652445569156526,
587,John Brebbia,ATL| DET,LEFT,RP,23.333333333333336,0,22,40,23,20,5,12,26,1,1,0,0,0,7.714,2.229,2,0,0.086,-1.909,-2.321,-0.506,-0.716,-0.581,-6.033,-0.6640000000000006,-1.5795173036352486,
588,Jake Woodford,ARI,RIGHT,RP,36.333333333333336,0,22,57,28,26,3,13,23,0,4,3,0,0,6.440,1.927,2,1,0.055,-2.171,-2.387,-0.233,-0.753,-0.519,-6.063,-0.694,-1.6508810372332252,
589,Paul Blackburn,NYA| NYN,RIGHT,SP| RP,39.0,4,15,64,29,27,6,12,34,0,3,1,0,0,6.231,1.949,4,0,0.103,-2.171,-2.145,-0.415,-0.745,-0.588,-6.064,-0.6950000000000003,-1.6532598283531585,
590,Sean Hjelle,SFN,RIGHT,RP,15.0,1,12,29,13,13,2,9,11,1,1,0,0,0,7.800,2.533,0,0,0.0,-1.909,-2.651,-0.506,-0.47,-0.535,-6.071,-0.702,-1.669911366192686,
591,Trevor Williams,WAS,RIGHT,SP,82.66666666666666,17,17,138,59,57,11,21,65,3,10,0,0,0,6.206,1.923,10,3,0.121,-1.384,-1.464,-0.506,-1.563,-1.172,-6.089,-0.7200000000000006,-1.7127296063514745,
592,Shaun Anderson,ANA,RIGHT,RP,11.333333333333334,0,7,27,13,13,6,3,11,1,0,0,0,0,10.323,2.647,1,0,0.088,-1.909,-2.651,-0.506,-0.578,-0.449,-6.093,-0.7240000000000002,-1.7222447708312039,
593,Penn Murfee,CHA,RIGHT,RP,12.666666666666668,0,15,26,11,11,3,5,13,0,1,0,0,0,7.816,2.447,0,0,0.0,-2.171,-2.607,-0.506,-0.399,-0.413,-6.096,-0.7270000000000003,-1.7293811441910019,
594,Matthew Bowman,BAL,RIGHT,RP,24.666666666666664,0,20,45,18,17,4,6,18,0,1,0,0,0,6.203,2.068,3,0,0.122,-2.171,-2.497,-0.506,-0.466,-0.475,-6.115,-0.7460000000000004,-1.7745781754697216,
595,Scott Alexander,COL| SFN,LEFT,RP,17.666666666666668,0,21,37,12,12,5,9,8,1,1,0,0,0,6.113,2.604,1,2,0.057,-1.909,-2.717,-0.506,-0.321,-0.674,-6.127,-0.758,-1.8031236689089118,
596,Sawyer Gipson-Long,DET,RIGHT,SP| RP,31.333333333333332,3,8,51,26,25,8,6,26,0,2,0,0,0,7.181,1.819,6,2,0.191,-2.171,-2.321,-0.506,-0.831,-0.329,-6.158,-0.7890000000000006,-1.8768661936268238,
597,Joel Payamps,ATL| MIL,RIGHT,RP,26.333333333333332,0,30,48,20,20,4,9,24,0,1,1,0,0,6.835,2.165,0,0,0.0,-2.171,-2.365,-0.415,-0.627,-0.597,-6.175,-0.806,-1.9173056426656767,
598,Scott Effross,NYA,RIGHT,RP,10.666666666666666,0,11,24,10,10,1,3,6,0,0,0,0,0,8.438,2.531,1,0,0.094,-2.171,-2.76,-0.506,-0.387,-0.38,-6.205,-0.8360000000000003,-1.9886693762636554,
599,Victor Mederos,ANA,RIGHT,SP,17.0,3,5,27,14,14,4,12,14,0,2,0,0,0,7.412,2.294,0,0,0.0,-2.171,-2.585,-0.506,-0.481,-0.463,-6.206,-0.8370000000000006,-1.9910481673835887,
600,Jose Ruiz,ATL| PHI,RIGHT,RP,16.333333333333336,0,18,33,17,16,3,9,15,1,0,0,0,0,8.816,2.571,1,1,0.061,-1.909,-2.563,-0.506,-0.641,-0.604,-6.223,-0.8540000000000001,-2.031487616422442,
601,Lance McCullers,HOU,LEFT,SP| RP,55.33333333333333,13,16,84,45,40,10,39,61,2,5,0,0,0,6.506,2.223,9,0,0.163,-1.646,-1.552,-0.506,-1.176,-1.368,-6.249,-0.8799999999999999,-2.093336185540689,
602,Shinnosuke Ogasawara,WAS,LEFT,RP,38.66666666666667,2,23,60,30,30,9,17,30,1,1,0,0,0,6.983,1.991,2,2,0.052,-1.909,-2.233,-0.506,-0.965,-0.641,-6.254,-0.8849999999999998,-2.1052301411403516,
603,Blade Tidwell,NYN,RIGHT,P,15.0,2,4,29,15,15,4,10,10,1,1,0,0,0,9.000,2.600,2,0,0.133,-1.909,-2.673,-0.506,-0.61,-0.57,-6.268,-0.899,-2.1385332168194084,
604,Osvaldo Bido,ATH,RIGHT,SP| RP,79.66666666666664,10,26,129,56,52,19,35,68,2,5,1,0,0,5.875,2.059,13,2,0.163,-1.646,-1.399,-0.415,-1.3,-1.508,-6.269,-0.9000000000000004,-2.140912007939342,
605,Kendall Graveman,ARI,RIGHT,RP,17.666666666666664,0,19,35,14,14,2,12,9,1,0,0,0,0,7.132,2.660,4,2,0.226,-1.909,-2.695,-0.506,-0.462,-0.709,-6.28,-0.9110000000000005,-2.167078710258601,
606,Chris Roycroft,SLN,RIGHT,RP,20.666666666666668,0,20,38,21,18,2,12,15,1,3,0,0,0,7.839,2.419,2,1,0.097,-1.909,-2.563,-0.506,-0.654,-0.654,-6.286,-0.9169999999999998,-2.181351456978195,
607,T. J. McFarland,ATH,LEFT,RP,15.666666666666671,0,27,35,12,12,2,3,7,0,0,0,0,0,6.894,2.425,0,0,0.0,-2.171,-2.738,-0.506,-0.38,-0.499,-6.295,-0.9260000000000002,-2.2027605770575893,
608,Genesis Cabrera,CHN| MIN| NYN| PIT,LEFT,RP,42.66666666666667,0,40,66,32,31,12,18,35,0,1,1,0,0,6.539,1.969,6,3,0.141,-2.171,-2.123,-0.415,-0.918,-0.673,-6.3,-0.931,-2.214654532657252,
609,Orlando Ribalta,WAS,RIGHT,RP,24.333333333333336,0,22,39,19,19,6,17,25,0,0,0,0,0,7.027,2.301,1,0,0.041,-2.171,-2.343,-0.506,-0.616,-0.669,-6.305,-0.9359999999999999,-2.2265484882569146,
610,Sam Aldegheri,ANA,LEFT,P,13.666666666666668,2,4,27,14,12,3,10,12,0,2,0,0,0,7.902,2.707,2,1,0.146,-2.171,-2.629,-0.506,-0.439,-0.571,-6.316,-0.9470000000000001,-2.2527151905761738,
611,Brooks Kriske,CHN| MIN,RIGHT,RP,18.0,0,16,30,15,15,1,15,18,0,1,0,0,0,7.500,2.500,1,1,0.056,-2.171,-2.497,-0.506,-0.522,-0.621,-6.317,-0.9480000000000004,-2.255093981696107,
612,Ryan Fernandez,SLN,RIGHT,RP,30.33333333333333,0,32,49,30,26,6,16,34,0,4,1,0,0,7.714,2.143,2,1,0.066,-2.171,-2.145,-0.415,-0.93,-0.664,-6.326,-0.9569999999999999,-2.276503101775499,
613,Travis Adams,MIN,RIGHT,RP,33.666666666666664,2,18,55,29,28,6,17,31,1,4,0,0,0,7.485,2.139,3,1,0.089,-1.909,-2.211,-0.506,-0.972,-0.732,-6.331,-0.9620000000000006,-2.288397057375164,
614,Luarbert Arias,MIA,RIGHT,RP,10.333333333333334,0,7,23,13,13,2,5,10,0,0,0,0,0,11.323,2.710,2,0,0.194,-2.171,-2.673,-0.506,-0.608,-0.433,-6.39,-1.021,-2.4287457334511857,
615,Mason Thompson,WAS,RIGHT,RP,10.666666666666666,0,14,23,16,14,1,12,11,1,1,0,0,0,11.812,3.281,3,0,0.281,-1.909,-2.651,-0.506,-0.668,-0.661,-6.395,-1.0259999999999998,-2.4406396890508484,
616,Jared Shuster,CHA,LEFT,RP,15.666666666666666,2,12,35,15,14,0,5,12,0,0,0,0,0,8.043,2.553,2,0,0.128,-2.171,-2.629,-0.506,-0.521,-0.57,-6.396,-1.0270000000000001,-2.4430184801707817,
617,Joey Estes,ATH,RIGHT,P,11.0,2,3,24,12,12,4,6,6,0,2,0,0,0,9.818,2.727,1,0,0.091,-2.171,-2.76,-0.506,-0.518,-0.467,-6.423,-1.0540000000000003,-2.5072458404089626,
618,Erick Fedde,ATL| MIL| SLN,RIGHT,SP| RP,140.99999999999997,24,32,200,90,86,19,67,83,4,13,0,0,0,5.489,1.894,30,2,0.213,-1.121,-1.069,-0.506,-1.878,-1.85,-6.426,-1.0570000000000004,-2.5143822137687604,
619,George Soriano,MIA,RIGHT,RP,36.666666666666664,0,24,64,36,34,10,19,36,2,0,1,0,0,8.345,2.264,2,0,0.055,-1.646,-2.101,-0.415,-1.305,-0.959,-6.427,-1.0579999999999998,-2.516761004888692,
620,Jordan Hicks,BOS| SFN,RIGHT,SP| RP,67.33333333333331,9,34,104,56,52,6,32,58,2,7,2,0,0,6.950,2.020,3,1,0.045,-1.646,-1.618,-0.324,-1.664,-1.183,-6.436,-1.0670000000000002,-2.538170124968086,
621,Tyler Zuber,MIA| NYN,RIGHT,RP,12.0,0,10,26,15,15,3,6,14,0,1,0,0,0,11.250,2.667,0,0,0.0,-2.171,-2.585,-0.506,-0.699,-0.484,-6.445,-1.0760000000000005,-2.5595792450474804,
622,Brandon Young,BAL,RIGHT,SP,57.666666666666664,12,12,96,42,40,12,22,47,1,7,0,0,0,6.243,2.046,0,0,0.0,-1.909,-1.86,-0.506,-1.107,-1.067,-6.449,-1.08,-2.5690944095272097,
623,Cal Quantrill,ATL| MIA,LEFT,SP,117.66666666666667,26,26,193,81,79,22,35,85,4,12,0,0,0,6.043,1.938,25,3,0.212,-1.121,-1.025,-0.506,-2.075,-1.727,-6.455,-1.0860000000000003,-2.5833671562468057,
624,Chris Stratton,KCA| LAN,RIGHT,RP,21.0,0,15,43,20,18,4,10,22,0,0,0,0,0,7.714,2.524,1,0,0.048,-2.171,-2.409,-0.506,-0.644,-0.742,-6.472,-1.1030000000000006,-2.623806605285661,
625,McCade Brown,COL,RIGHT,SP,25.666666666666664,7,7,42,21,21,6,17,23,0,5,0,0,0,7.364,2.299,5,1,0.195,-2.171,-2.387,-0.506,-0.717,-0.703,-6.485,-1.1160000000000005,-2.6547308898447843,
626,Colin Holderman,PIT,RIGHT,RP,25.666666666666668,0,24,45,21,20,4,16,18,0,2,1,0,0,7.013,2.377,5,0,0.195,-2.171,-2.497,-0.415,-0.647,-0.773,-6.503,-1.1340000000000003,-2.6975491300035705,
627,Ryan Loutos,LAN| WAS,RIGHT,RP,11.999999999999998,0,12,26,21,17,4,8,8,1,0,0,0,0,12.750,2.833,2,0,0.167,-1.909,-2.717,-0.506,-0.839,-0.555,-6.525,-1.1560000000000006,-2.7498825346420883,
628,Lucas Sims,WAS,RIGHT,RP,12.333333333333332,0,18,20,19,19,2,14,13,1,0,0,0,0,13.865,2.757,1,1,0.081,-1.909,-2.607,-0.506,-0.97,-0.537,-6.528,-1.1589999999999998,-2.7570189080018843,
629,Zach Brzykcy,WAS,RIGHT,RP,23.0,0,26,39,23,23,6,12,24,0,1,0,0,0,9.000,2.217,2,1,0.087,-2.171,-2.365,-0.506,-0.936,-0.564,-6.543,-1.1740000000000004,-2.792700774800875,
630,Nate Pearson,CHN,RIGHT,RP,14.666666666666666,0,11,28,15,15,2,10,7,0,1,0,0,0,9.204,2.591,1,0,0.068,-2.171,-2.738,-0.506,-0.62,-0.553,-6.589,-1.2200000000000006,-2.902125166317775,
631,Elvin Rodriguez,BAL| MIL,RIGHT,RP,19.666666666666668,2,7,40,20,20,9,7,18,0,2,0,0,0,9.152,2.390,0,1,0.0,-2.171,-2.497,-0.506,-0.824,-0.602,-6.6,-1.2309999999999999,-2.928291868637032,
632,Chase Dollander,COL,RIGHT,SP,98.00000000000001,21,21,136,76,71,18,49,82,2,12,0,0,0,6.520,1.888,17,1,0.173,-1.646,-1.091,-0.506,-2.093,-1.266,-6.603,-1.234,-2.93542824199683,
633,Anthony Molina,COL,RIGHT,RP,34.666666666666664,1,17,72,30,28,12,6,24,1,1,0,0,0,7.269,2.250,0,1,0.0,-1.909,-2.365,-0.506,-0.943,-0.89,-6.613,-1.2440000000000007,-2.9592161531961576,
634,Andry Lara,WAS,RIGHT,RP,14.333333333333332,0,9,34,15,14,2,8,10,0,0,0,0,0,8.791,2.930,1,0,0.07,-2.171,-2.673,-0.506,-0.56,-0.711,-6.621,-1.2520000000000007,-2.9782464821556185,
635,Tayler Scott,ARI| HOU,RIGHT,RP,27.333333333333336,0,24,51,25,24,6,18,24,1,2,0,0,0,7.902,2.524,12,0,0.439,-1.909,-2.365,-0.506,-0.878,-0.966,-6.625,-1.2560000000000002,-2.987761646635348,
636,Luis Peralta,COL,LEFT,RP,18.999999999999996,0,22,35,22,20,6,18,16,1,3,0,0,0,9.474,2.789,4,1,0.211,-1.909,-2.541,-0.506,-0.843,-0.849,-6.648,-1.279,-3.0424738423937967,
637,Cionel Perez,BAL,RIGHT,RP,21.666666666666668,0,19,37,22,20,3,18,21,0,0,0,0,0,8.308,2.538,1,0,0.046,-2.171,-2.431,-0.506,-0.765,-0.776,-6.65,-1.2810000000000006,-3.047231424633664,
638,Austin Cox,ATL,LEFT,RP,21.333333333333336,1,13,46,21,21,9,7,22,0,0,0,0,0,8.859,2.484,0,0,0.0,-2.171,-2.409,-0.506,-0.845,-0.724,-6.655,-1.2860000000000005,-3.0591253802333265,
639,Carlos Carrasco,ATL| NYA,RIGHT,SP,45.666666666666664,9,11,87,36,36,10,17,34,2,2,0,0,0,7.095,2.277,4,0,0.088,-1.646,-2.145,-0.506,-1.18,-1.217,-6.695,-1.3260000000000005,-3.1542770250306305,
640,Jorge Alcala,BOS| MIN| SLN,RIGHT,RP,55.000000000000014,0,56,96,44,38,13,30,61,0,2,0,0,0,6.218,2.291,8,3,0.145,-2.171,-1.552,-0.506,-1.045,-1.491,-6.766,-1.3970000000000002,-3.3231711945458446,
641,Connor Gillispie,MIA,RIGHT,SP,26.0,6,6,49,26,25,6,11,23,0,3,0,0,0,8.654,2.308,6,1,0.231,-2.171,-2.387,-0.506,-0.988,-0.72,-6.773,-1.404,-3.339822732385372,
642,Ryan Rolison,COL,RIGHT,RP,42.333333333333336,1,31,73,35,33,11,20,25,1,0,0,0,0,7.016,2.197,2,0,0.047,-1.909,-2.343,-0.506,-1.068,-1.008,-6.834,-1.4649999999999999,-3.4849289907012606,
643,Forrest Whitley,HOU| TBA,RIGHT,RP,11.999999999999998,0,10,30,20,18,3,8,12,0,0,0,0,0,13.500,3.167,1,0,0.083,-2.171,-2.629,-0.506,-0.909,-0.696,-6.911,-1.5419999999999998,-3.668095906936071,
644,Didier Fuentes,ATL,RIGHT,SP,13.0,4,4,31,20,20,6,6,12,0,3,0,0,0,13.846,2.846,0,1,0.0,-2.171,-2.629,-0.506,-1.02,-0.607,-6.933,-1.564,-3.7204293115745886,
645,Angel Chivilli,COL,RIGHT,RP,58.666666666666664,0,43,101,49,46,13,23,43,1,5,0,0,0,7.057,2.114,4,2,0.068,-1.909,-1.948,-0.506,-1.499,-1.225,-7.086,-1.7170000000000005,-4.084384352924277,
646,Noah Murdock,ATH,RIGHT,RP,17.0,0,14,34,25,25,0,20,21,1,1,0,0,0,13.235,3.176,3,1,0.176,-1.909,-2.431,-0.506,-1.253,-0.991,-7.09,-1.721,-4.093899517404007,
647,Noah Davis,LAN| MIN,RIGHT,RP,11.0,0,9,30,24,22,7,6,15,0,2,0,0,0,18.000,3.273,1,1,0.091,-2.171,-2.563,-0.506,-1.22,-0.679,-7.138,-1.7690000000000001,-4.208081491160772,
648,Tanner Houck,BOS,RIGHT,SP,43.66666666666667,9,9,75,41,39,10,17,32,0,3,0,0,0,8.038,2.107,6,1,0.137,-2.171,-2.189,-0.506,-1.45,-0.901,-7.217,-1.8479999999999999,-4.396005989635447,
649,Bryse Wilson,CHA,RIGHT,SP| RP,47.333333333333336,5,20,90,37,35,11,19,28,0,2,0,0,0,6.655,2.303,9,1,0.19,-2.171,-2.277,-0.506,-1.061,-1.303,-7.319,-1.9500000000000002,-4.638642683868573,
650,Eduardo Salazar,WAS,RIGHT,RP,29.000000000000004,0,30,65,29,27,7,16,23,0,1,0,0,0,8.379,2.793,6,0,0.207,-2.171,-2.387,-0.506,-1.04,-1.299,-7.404,-2.035,-4.840839929062844,
651,Carson Palmquist,COL,LEFT,SP,34.333333333333336,7,9,65,35,34,10,25,27,0,4,0,0,0,8.913,2.621,10,0,0.291,-2.171,-2.299,-0.506,-1.374,-1.331,-7.681,-2.3120000000000003,-5.499765069284175,
652,Kyle Gibson,BAL,RIGHT,SP,12.333333333333332,4,4,44,23,23,7,7,10,0,3,0,0,0,16.784,4.135,0,0,0.0,-2.171,-2.673,-0.506,-1.25,-1.136,-7.736,-2.367,-5.630598580880467,
653,Jack Kochanowicz,ANA,LEFT,SP,110.99999999999999,23,23,172,89,84,21,58,72,3,11,0,0,0,6.811,2.072,4,3,0.036,-1.384,-1.311,-0.506,-2.622,-2.154,-7.978,-2.609,-6.206266031904157,
654,Austin Gomber,COL,LEFT,SP,57.66666666666667,12,12,118,51,48,16,17,34,0,7,0,0,0,7.491,2.341,5,1,0.087,-2.171,-2.145,-0.506,-1.668,-1.666,-8.157,-2.7880000000000003,-6.632069642372093,
655,Bradley Blalock,COL,RIGHT,SP,58.66666666666666,12,14,111,61,61,17,23,27,2,6,0,0,0,9.358,2.284,7,2,0.119,-1.646,-2.299,-0.506,-2.551,-1.577,-8.58,-3.2110000000000003,-7.638298286103583,
656,German Marquez,COL,RIGHT,SP,126.33333333333333,26,26,237,106,94,23,48,83,3,16,0,0,0,6.697,2.256,19,3,0.15,-1.384,-1.069,-0.506,-2.872,-3.27,-9.101,-3.732000000000001,-8.877648459588471,
657,Antonio Senzatela,COL,RIGHT,SP| RP,130.0,23,30,256,103,96,22,47,73,4,15,0,0,0,6.646,2.331,5,1,0.038,-1.121,-1.289,-0.506,-2.904,-3.708,-9.529,-4.16,-9.895771058919621,
