,Name,Team,L/R,POS,IP,GS,GP,HA,R,ER,HR,BB,K,W,L,S,HD,BS,ERA,WHIP,SB,CS,SBP,W-Z,K-Z,S-Z,ERA-Z,WHIP-Z,Z-SUM,Z-SUM-A,ACV,
351,Lou Trivino,LAN| PHI| SFN,RIGHT,RP,47.66666666666668,2,47,46,23,21,6,18,37,3,2,0,0,0,3.965,1.343,3,0,0.063,-1.384,-2.079,-0.506,-0.068,-0.295,-4.333,0.9239999999999995,2.243214959273558,
352,Ryan Gusto,HOU| MIA,RIGHT,SP| RP,101.66666666666667,17,27,114,67,64,17,36,97,7,7,0,0,0,5.666,1.475,8,1,0.079,-0.334,-0.762,-0.506,-1.494,-1.241,-4.337,0.9199999999999999,2.2335040720039765,
353,Connelly Early,BOS,LEFT,SP,19.333333333333332,4,4,17,6,5,0,4,29,1,2,0,0,0,2.328,1.086,1,1,0.052,-1.909,-2.255,-0.506,0.219,0.105,-4.346,0.9109999999999996,2.211654575647415,
354,Jonathan Bowlan,KCA,RIGHT,RP,44.33333333333333,1,34,37,21,19,6,17,46,1,2,0,0,0,3.857,1.218,3,2,0.068,-1.909,-1.882,-0.506,-0.026,-0.024,-4.347,0.9099999999999993,2.2092268538300184,
355,Tristan Beck,SFN,RIGHT,RP,56.66666666666666,1,31,47,29,29,7,16,41,1,0,2,0,0,4.606,1.112,3,0,0.053,-1.909,-1.992,-0.324,-0.364,0.242,-4.347,0.9099999999999993,2.2092268538300184,
356,Rob Zastryzny,MIL,LEFT,RP,22.0,1,26,16,7,6,3,10,20,2,1,0,0,0,2.454,1.182,1,0,0.045,-1.646,-2.453,-0.506,0.228,0.024,-4.354,0.9029999999999996,2.19223280110825,
357,Ian Hamilton,NYA,RIGHT,RP,40.0,1,36,28,20,19,5,22,42,2,1,0,0,0,4.275,1.250,0,0,0.0,-1.646,-1.97,-0.506,-0.154,-0.08,-4.356,0.9009999999999998,2.1873773574734594,
358,Aaron Nola,PHI,RIGHT,SP,94.33333333333333,17,17,99,65,63,18,28,97,5,10,0,0,0,6.011,1.346,5,3,0.053,-0.859,-0.762,-0.506,-1.64,-0.6,-4.367,0.8899999999999997,2.160672417482107,
359,DL Hall,MIL,LEFT,SP| RP,38.666666666666664,3,20,24,15,15,2,17,27,1,0,0,0,0,3.491,1.060,0,0,0.0,-1.909,-2.299,-0.506,0.087,0.255,-4.372,0.8849999999999998,2.148533808395129,
360,Jose Suarez,ATL,LEFT,RP,19.333333333333336,1,7,15,5,4,1,10,16,2,0,1,0,0,1.862,1.293,2,0,0.103,-1.646,-2.541,-0.415,0.289,-0.076,-4.389,0.8679999999999994,2.1072625374994027,
361,Hayden Birdsong,SFN,RIGHT,SP| RP,65.66666666666667,10,21,61,42,35,10,37,68,4,4,0,0,0,4.797,1.492,1,1,0.015,-1.121,-1.399,-0.506,-0.52,-0.852,-4.399,0.8579999999999997,2.082985319325447,
362,Max Meyer,MIA,RIGHT,SP,64.66666666666667,12,12,72,39,34,12,20,68,3,5,0,0,0,4.732,1.423,3,1,0.046,-1.384,-1.399,-0.506,-0.48,-0.635,-4.403,0.8540000000000001,2.0732744320558654,
363,Jose Fermin,ANA,RIGHT,RP,34.33333333333333,0,40,25,21,17,8,23,39,3,2,0,0,0,4.456,1.398,1,0,0.029,-1.384,-2.036,-0.506,-0.181,-0.299,-4.405,0.8519999999999994,2.0684189884210724,
364,Ben Brown,CHN,RIGHT,SP| RP,106.33333333333333,15,25,121,73,70,18,32,121,5,8,1,0,0,5.925,1.439,8,0,0.075,-0.859,-0.234,-0.415,-1.777,-1.122,-4.408,0.8489999999999993,2.0611358229688856,
365,Ryan Weathers,MIA,LEFT,SP,38.333333333333336,8,8,37,20,17,7,12,37,2,2,0,0,0,3.991,1.278,5,0,0.13,-1.646,-2.079,-0.506,-0.063,-0.125,-4.421,0.8359999999999994,2.0295754393427425,
366,Justin Martinez,ARI,RIGHT,RP,15.333333333333332,0,17,7,8,7,1,12,22,1,2,5,0,0,4.109,1.239,0,0,0.0,-1.909,-2.409,-0.051,-0.039,-0.023,-4.43,0.827,2.007725942986183,
367,Justin Steele,CHN,LEFT,SP,22.666666666666668,4,4,21,12,12,5,5,21,3,1,0,0,0,4.765,1.147,0,1,0.0,-1.384,-2.431,-0.506,-0.174,0.061,-4.435,0.8220000000000001,1.9955873338992054,
368,Zebby Matthews,MIN,RIGHT,SP,79.33333333333333,16,16,94,50,49,12,24,88,5,6,0,0,0,5.559,1.487,5,0,0.063,-0.859,-0.959,-0.506,-1.1,-1.011,-4.436,0.8209999999999997,1.993159612081809,
369,David Festa,MIN,RIGHT,SP,53.33333333333334,10,11,49,35,32,10,19,53,3,4,0,0,0,5.400,1.275,5,3,0.094,-1.384,-1.728,-0.506,-0.673,-0.167,-4.458,0.7989999999999995,1.9397497320991046,
370,Jackson Jobe,DET,RIGHT,SP,49.0,10,10,46,24,23,7,27,39,4,1,0,0,0,4.224,1.490,5,1,0.102,-1.121,-2.036,-0.506,-0.169,-0.63,-4.463,0.7939999999999996,1.9276111230121267,
371,Gregory Soto,BAL| NYN,LEFT,RP,60.333333333333336,0,70,62,33,28,4,24,70,1,5,1,0,0,4.177,1.425,12,0,0.199,-1.909,-1.355,-0.415,-0.186,-0.6,-4.464,0.7929999999999993,1.9251834011947302,
372,Yimi Garcia,TOR,RIGHT,RP,21.0,0,22,13,10,9,2,12,25,1,2,3,0,0,3.857,1.190,2,1,0.095,-1.909,-2.343,-0.233,-0.012,0.015,-4.482,0.7749999999999995,1.8814844084816094,
373,Hunter Harvey,KCA,RIGHT,RP,10.666666666666666,0,12,6,0,0,0,1,11,1,0,0,0,0,0.00,0.656,0,0,0.0,-1.909,-2.651,-0.506,0.314,0.266,-4.486,0.7709999999999999,1.8717735212120281,
374,Andrew Chafin,ANA| WAS,LEFT,RP,33.66666666666667,0,42,29,11,9,2,19,36,1,1,0,0,0,2.406,1.426,3,4,0.089,-1.909,-2.101,-0.506,0.361,-0.335,-4.491,0.766,1.8596349121250502,
375,Kade Strowd,BAL,RIGHT,RP,26.333333333333332,0,25,16,6,5,1,13,24,0,1,0,0,0,1.709,1.101,1,0,0.038,-2.171,-2.365,-0.506,0.425,0.125,-4.492,0.7649999999999997,1.8572071903076537,
376,Landon Knack,LAN,RIGHT,SP| RP,42.333333333333336,7,10,40,25,23,10,19,42,3,2,1,0,0,4.890,1.394,3,0,0.071,-1.384,-1.97,-0.415,-0.366,-0.36,-4.495,0.7619999999999996,1.8499240248554665,
377,Andrew Alvarez,WAS,LEFT,SP,23.333333333333332,5,5,16,8,6,1,10,20,1,1,0,0,0,2.314,1.114,1,0,0.043,-1.909,-2.453,-0.506,0.267,0.097,-4.504,0.7530000000000001,1.8280745284989073,
378,Luinder Avila,KCA,RIGHT,RP,14.000000000000002,0,13,7,2,2,0,6,16,1,1,0,0,0,1.286,0.929,1,0,0.071,-1.909,-2.541,-0.506,0.272,0.176,-4.508,0.7489999999999997,1.8183636412293236,
379,Seth Halvorsen,COL,RIGHT,RP,39.666666666666664,0,42,41,26,22,7,21,36,1,2,11,0,0,4.992,1.563,2,2,0.05,-1.909,-2.101,0.496,-0.374,-0.642,-4.53,0.7269999999999994,1.7649537612466193,
380,Justin Topa,MIN,RIGHT,RP,59.99999999999999,1,54,68,32,26,2,18,49,1,5,4,0,0,3.900,1.433,7,0,0.117,-1.909,-1.816,-0.142,-0.056,-0.618,-4.54,0.7169999999999996,1.7406765430726634,
381,Rico Garcia,BAL| NYA| NYN,RIGHT,RP,34.333333333333336,1,29,31,12,12,5,10,38,0,2,0,0,0,3.146,1.194,1,0,0.029,-2.171,-2.058,-0.506,0.17,0.018,-4.547,0.71,1.723682490350895,
382,Albert Suarez,BAL,RIGHT,RP,11.666666666666666,1,5,9,4,3,0,2,10,2,0,0,0,0,2.314,0.943,2,1,0.171,-1.646,-2.673,-0.506,0.133,0.139,-4.553,0.7039999999999997,1.7091161594465205,
383,Ryne Stanek,NYN,RIGHT,RP,55.999999999999986,0,65,56,39,33,7,32,58,4,6,3,0,0,5.304,1.571,1,0,0.018,-1.121,-1.618,-0.233,-0.665,-0.927,-4.565,0.6919999999999993,1.6799834976377719,
384,Casey Legumina,SEA,RIGHT,RP,49.66666666666667,1,48,47,36,31,7,25,55,4,6,0,0,0,5.617,1.450,1,0,0.02,-1.121,-1.684,-0.506,-0.711,-0.548,-4.571,0.6859999999999999,1.6654171667334,
385,Kaleb Ort,HOU,RIGHT,RP,46.0,0,49,35,26,25,8,27,49,2,2,1,0,0,4.891,1.348,5,1,0.109,-1.646,-1.816,-0.415,-0.398,-0.296,-4.571,0.6859999999999999,1.6654171667334,
386,Nabil Crismatt,ARI,RIGHT,SP| RP,34.0,5,8,40,20,14,6,9,25,3,0,0,0,0,3.706,1.441,5,0,0.147,-1.384,-2.343,-0.506,0.02,-0.362,-4.576,0.681,1.653278557646422,
387,Chase Burns,CIN,RIGHT,SP| RP,43.333333333333336,8,13,41,25,22,5,16,67,0,3,0,0,0,4.569,1.315,4,1,0.092,-2.171,-1.421,-0.506,-0.266,-0.215,-4.579,0.6779999999999999,1.6459953921942347,
388,Dan Altavilla,CHA,RIGHT,RP,29.000000000000004,0,28,19,9,8,4,15,21,0,1,2,0,0,2.483,1.172,1,0,0.034,-2.171,-2.431,-0.324,0.294,0.044,-4.588,0.6689999999999996,1.6241458958376733,
389,Charlie Morton,ATL| BAL| DET,RIGHT,SP| RP,142.0,27,33,152,94,92,23,72,149,9,11,0,0,0,5.831,1.577,10,2,0.07,0.19,0.381,-0.506,-2.27,-2.39,-4.595,0.6619999999999999,1.6071518431159046,
390,Emerson Hancock,SEA,RIGHT,SP| RP,90.00000000000001,16,22,93,51,49,15,31,64,4,5,0,0,0,4.900,1.378,4,5,0.044,-1.121,-1.486,-0.506,-0.785,-0.7,-4.6,0.657,1.595013234028927,
391,Wikelman Gonzalez,CHA,RIGHT,RP,20.333333333333336,0,16,13,9,6,1,12,25,1,0,0,0,0,2.656,1.230,2,0,0.098,-1.909,-2.343,-0.506,0.178,-0.022,-4.601,0.6559999999999997,1.5925855122115304,
392,Yoendrys Gomez,CHA| LAN| NYA,RIGHT,SP| RP,62.66666666666667,9,21,60,40,36,12,27,58,3,3,1,0,0,5.170,1.388,6,1,0.096,-1.384,-1.618,-0.415,-0.679,-0.518,-4.614,0.6429999999999998,1.5610251285853876,
393,Yohan Ramirez,PIT,RIGHT,RP,33.33333333333334,0,24,33,25,20,4,16,45,3,3,0,0,0,5.400,1.470,1,0,0.03,-1.384,-1.904,-0.506,-0.421,-0.399,-4.614,0.6429999999999998,1.5610251285853876,
394,PJ Poulin,WAS,LEFT,RP,24.666666666666664,0,28,23,10,10,2,13,27,2,1,1,0,0,3.649,1.460,3,0,0.122,-1.646,-2.299,-0.415,0.025,-0.283,-4.618,0.6389999999999993,1.5513142413158039,
395,Brent Headrick,NYA,LEFT,RP,23.0,0,17,17,8,8,4,7,30,0,0,0,0,0,3.130,1.044,0,1,0.0,-2.171,-2.233,-0.506,0.117,0.169,-4.625,0.6319999999999997,1.5343201885940354,
396,Mason Englert,TBA,RIGHT,RP,44.666666666666664,0,29,43,20,19,4,11,44,0,1,0,0,0,3.828,1.209,3,0,0.067,-2.171,-1.926,-0.506,-0.016,-0.006,-4.626,0.6309999999999993,1.531892466776639,
397,Kyle Hart,SDN,LEFT,SP| RP,43.00000000000001,6,20,38,28,28,9,13,37,3,3,0,0,0,5.861,1.186,1,1,0.023,-1.384,-2.079,-0.506,-0.697,0.039,-4.628,0.6289999999999996,1.5270370231418482,
398,Trevor McDonald,SFN,RIGHT,P,15.0,2,3,13,6,3,1,2,14,1,0,0,0,0,1.800,1.000,0,0,0.0,-1.909,-2.585,-0.506,0.232,0.14,-4.628,0.6289999999999996,1.5270370231418482,
399,Kyle Freeland,COL,LEFT,SP,162.66666666666663,31,31,193,105,90,22,38,124,5,17,0,0,0,4.979,1.420,5,2,0.031,-0.859,-0.168,-0.506,-1.52,-1.578,-4.632,0.625,1.5173261358722667,
400,David Robertson,PHI,RIGHT,RP,17.666666666666668,0,20,18,9,8,4,8,22,2,0,2,0,0,4.075,1.472,0,1,0.0,-1.646,-2.409,-0.324,-0.041,-0.213,-4.633,0.6239999999999997,1.5148984140548702,
401,Tony Gonsolin,LAN,RIGHT,SP,36.0,7,7,33,21,20,9,18,38,3,2,0,0,0,5.000,1.417,2,1,0.056,-1.384,-2.058,-0.506,-0.342,-0.344,-4.634,0.6229999999999993,1.5124706922374738,
402,Rafael Montero,ATL| DET| HOU,RIGHT,RP,60.333333333333336,0,59,42,34,30,5,37,58,1,2,0,0,0,4.475,1.309,2,1,0.033,-1.909,-1.618,-0.506,-0.327,-0.283,-4.642,0.6149999999999993,1.4930489176983088,
403,Connor Brogdon,ANA,RIGHT,RP,46.999999999999986,0,43,45,31,29,11,18,49,3,2,0,0,0,5.553,1.340,2,3,0.043,-1.384,-1.816,-0.506,-0.649,-0.286,-4.642,0.6149999999999993,1.4930489176983088,
404,Robert Stephenson,ANA,RIGHT,RP,10.0,0,12,7,4,3,1,3,10,2,0,0,0,0,2.700,1.000,2,1,0.2,-1.646,-2.673,-0.506,0.084,0.093,-4.648,0.609,1.4784825867939366,
405,Cristian Javier,HOU,RIGHT,SP,36.99999999999999,8,8,32,22,19,3,15,34,2,4,0,0,0,4.622,1.270,6,4,0.162,-1.646,-2.145,-0.506,-0.243,-0.108,-4.648,0.609,1.4784825867939366,
406,Jake Bird,COL| NYA,RIGHT,RP,55.333333333333336,0,48,60,37,34,7,25,66,4,2,0,0,0,5.530,1.536,2,3,0.036,-1.121,-1.442,-0.506,-0.755,-0.828,-4.653,0.6040000000000001,1.4663439777069587,
407,Konnor Pilkington,WAS,LEFT,RP,28.333333333333336,0,32,22,16,14,7,17,34,2,0,0,0,0,4.447,1.377,0,1,0.0,-1.646,-2.145,-0.506,-0.147,-0.219,-4.664,0.593,1.4396390377156065,
408,Cade Cavalli,WAS,RIGHT,SP,48.666666666666664,10,10,57,28,23,7,15,40,3,1,0,0,0,4.253,1.480,5,2,0.103,-1.384,-2.014,-0.506,-0.179,-0.603,-4.686,0.5709999999999997,1.3862291577329022,
409,Hayden Wesneski,HOU,RIGHT,SP,32.0,6,6,29,16,16,7,6,29,1,3,0,0,0,4.500,1.094,2,1,0.062,-1.909,-2.255,-0.506,-0.179,0.163,-4.687,0.5699999999999994,1.3838014359155058,
410,Jaden Hill,COL,RIGHT,RP,29.333333333333332,0,28,27,14,11,2,12,31,1,1,0,0,0,3.375,1.329,4,0,0.136,-1.909,-2.211,-0.506,0.093,-0.164,-4.698,0.5589999999999993,1.3570964959241536,
411,Cole Henry,WAS,RIGHT,RP,52.666666666666664,0,57,43,27,25,7,32,52,1,2,2,0,0,4.272,1.424,10,0,0.19,-1.909,-1.75,-0.324,-0.202,-0.52,-4.705,0.5519999999999996,1.340102443202385,
412,Grant Holman,ATH,RIGHT,RP,23.0,2,22,26,14,13,3,9,17,4,2,0,0,0,5.087,1.522,0,0,0.0,-1.121,-2.519,-0.506,-0.234,-0.329,-4.71,0.5469999999999997,1.3279638341154072,
413,Jesus Tinoco,MIA,RIGHT,RP,19.333333333333332,0,20,17,12,11,1,8,10,2,1,4,0,0,5.121,1.293,2,1,0.103,-1.646,-2.673,-0.142,-0.202,-0.076,-4.739,0.5179999999999998,1.2575599014109342,
414,Tobias Myers,MIL,RIGHT,SP| RP,50.66666666666666,6,22,54,21,20,5,15,38,1,2,0,0,0,3.553,1.362,0,2,0.0,-1.909,-2.058,-0.506,0.09,-0.358,-4.74,0.5169999999999995,1.2551321795935377,
415,Ryan Pressly,CHN,RIGHT,RP,41.33333333333333,0,44,46,24,20,6,17,28,2,3,5,0,0,4.355,1.524,2,2,0.048,-1.646,-2.277,-0.051,-0.185,-0.596,-4.755,0.5019999999999998,1.2187163523326041,
416,Dylan Smith,DET,RIGHT,RP,13.000000000000002,0,7,6,2,2,0,5,4,1,0,0,0,0,1.385,0.846,0,1,0.0,-1.909,-2.804,-0.506,0.243,0.212,-4.765,0.492,1.1944391341586484,
417,Yennier Cano,BAL,RIGHT,RP,58.000000000000014,0,65,62,36,33,7,24,53,3,7,2,0,0,5.121,1.483,12,4,0.207,-1.384,-1.728,-0.324,-0.606,-0.727,-4.769,0.48799999999999955,1.1847282468890648,
418,Joe Boyle,TBA,RIGHT,SP| RP,52.0,9,13,43,33,27,6,28,58,1,4,0,0,0,4.673,1.365,11,2,0.212,-1.909,-1.618,-0.506,-0.362,-0.375,-4.77,0.4870000000000001,1.1823005250716705,
419,Zach Eflin,BAL,RIGHT,SP,71.33333333333333,14,14,88,48,47,18,13,50,6,5,0,0,0,5.930,1.416,2,3,0.028,-0.597,-1.794,-0.506,-1.195,-0.678,-4.771,0.48599999999999977,1.179872803254274,
420,Brent Suter,CIN,LEFT,SP| RP,67.66666666666666,3,48,69,38,34,11,18,53,1,2,0,0,0,4.522,1.286,0,1,0.0,-1.909,-1.728,-0.506,-0.391,-0.244,-4.779,0.47799999999999976,1.160451028715109,
421,Michael Tonkin,MIN,RIGHT,RP,23.999999999999996,0,21,20,13,13,3,8,19,2,1,0,0,0,4.875,1.167,2,1,0.083,-1.646,-2.475,-0.506,-0.205,0.043,-4.79,0.46699999999999964,1.1337460887237567,
422,Jackson Kowar,SEA,RIGHT,RP,17.0,0,15,14,8,8,4,7,15,2,0,0,0,0,4.235,1.235,2,0,0.118,-1.646,-2.563,-0.506,-0.06,-0.023,-4.798,0.45899999999999963,1.1143243141845918,
423,Richard Fitts,BOS,RIGHT,SP,45.0,10,11,43,27,25,11,16,40,2,4,0,0,0,5.000,1.311,3,1,0.067,-1.646,-2.014,-0.506,-0.428,-0.214,-4.808,0.44899999999999984,1.090047096010636,
424,Kyle Harrison,BOS| SFN,LEFT,SP| RP,35.666666666666664,6,11,35,16,16,4,14,38,1,1,0,0,0,4.037,1.374,2,1,0.056,-1.909,-2.058,-0.506,-0.071,-0.271,-4.815,0.4419999999999993,1.0730530432888652,
425,Trent Thornton,SEA,RIGHT,RP,42.333333333333336,0,33,41,23,22,6,14,32,2,0,0,0,0,4.677,1.299,5,1,0.118,-1.646,-2.189,-0.506,-0.296,-0.179,-4.817,0.4399999999999995,1.0681975996540745,
426,Paul Sewald,CLE| DET,RIGHT,RP,19.666666666666668,0,22,18,11,10,4,6,20,1,1,2,0,0,4.576,1.220,3,0,0.153,-1.909,-2.453,-0.324,-0.122,-0.013,-4.82,0.4369999999999994,1.0609144342018875,
427,Chris Devenski,NYN,RIGHT,RP,16.666666666666664,1,13,10,4,4,1,5,14,0,0,0,0,0,2.160,0.900,2,1,0.12,-2.171,-2.585,-0.506,0.211,0.231,-4.821,0.43599999999999994,1.0584867123844932,
428,Tyler Anderson,ANA,LEFT,SP,136.33333333333334,26,26,135,73,69,28,57,104,2,8,0,0,0,4.555,1.408,9,1,0.066,-1.646,-0.608,-0.506,-0.823,-1.249,-4.833,0.4239999999999995,1.0293540505757446,
429,Hunter Strickland,ANA,RIGHT,RP,22.0,0,19,17,9,8,2,10,14,1,2,1,0,0,3.273,1.227,1,2,0.045,-1.909,-2.585,-0.415,0.087,-0.021,-4.843,0.4139999999999997,1.0050768324017887,
430,Anthony DeSclafani,ARI,RIGHT,SP| RP,38.666666666666664,4,13,37,23,22,11,12,36,1,2,2,0,0,5.121,1.267,7,0,0.181,-1.909,-2.101,-0.324,-0.404,-0.107,-4.845,0.4119999999999999,1.000221388766998,
431,Clayton Beeter,NYA| WAS,RIGHT,RP,25.333333333333336,0,26,13,12,12,3,18,33,0,3,1,0,0,4.263,1.224,3,1,0.118,-2.171,-2.167,-0.415,-0.095,-0.02,-4.869,0.3879999999999999,0.9419560651495029,
432,Nick Sandlin,TOR,RIGHT,RP,16.333333333333332,0,19,11,7,4,2,8,16,0,2,1,0,0,2.204,1.163,0,1,0.0,-2.171,-2.541,-0.415,0.201,0.032,-4.895,0.3620000000000001,0.8788352978972171,
433,Cade Povich,BAL,LEFT,SP,112.33333333333336,20,22,125,70,65,17,43,118,3,8,0,0,0,5.208,1.496,4,3,0.036,-1.384,-0.3,-0.506,-1.25,-1.473,-4.914,0.34299999999999997,0.8327085833667,
434,Joey Lucchesi,SFN,LEFT,RP,38.33333333333333,0,38,35,17,16,4,12,31,0,1,0,0,0,3.756,1.226,0,0,0.0,-2.171,-2.211,-0.506,0.007,-0.035,-4.916,0.3409999999999993,0.827853139731907,
435,Luis Mey,CIN,RIGHT,RP,20.999999999999996,0,23,17,8,8,3,17,21,2,0,0,0,0,3.429,1.619,0,0,0.0,-1.646,-2.431,-0.506,0.058,-0.393,-4.919,0.3380000000000001,0.820569974279722,
436,Will Klein,LAN,RIGHT,RP,15.333333333333334,0,14,14,6,4,0,10,21,1,1,0,0,0,2.348,1.565,2,0,0.13,-1.909,-2.431,-0.506,0.171,-0.25,-4.924,0.3329999999999993,0.8084313651927421,
437,Ron Marinaccio,SDN,RIGHT,RP,10.666666666666668,0,7,6,1,1,0,4,12,0,0,0,0,0,0.844,0.938,1,0,0.094,-2.171,-2.629,-0.506,0.244,0.13,-4.932,0.3249999999999993,0.789009590653577,
438,Evan Sisk,KCA| PIT,LEFT,RP,17.666666666666664,0,19,16,7,7,1,10,25,1,1,0,0,0,3.566,1.472,4,1,0.226,-1.909,-2.343,-0.506,0.03,-0.213,-4.941,0.31599999999999984,0.7671600942970177,
439,Dauri Moreta,PIT,RIGHT,RP,16.666666666666668,0,18,16,8,6,2,7,19,1,1,0,0,0,3.240,1.380,3,1,0.18,-1.909,-2.475,-0.506,0.07,-0.131,-4.951,0.30600000000000005,0.7428828761230619,
440,Zack Kelly,BOS,RIGHT,RP,35.333333333333336,0,28,35,21,18,3,12,35,1,3,0,0,0,4.585,1.330,2,0,0.057,-1.909,-2.123,-0.506,-0.221,-0.199,-4.959,0.29800000000000004,0.7234611015838969,
441,Ryan Borucki,PIT| TOR,LEFT,RP,35.0,0,39,29,20,18,4,16,32,1,3,0,0,0,4.629,1.286,2,2,0.057,-1.909,-2.189,-0.506,-0.231,-0.126,-4.962,0.29499999999999993,0.7161779361317098,
442,Seth Johnson,PHI,RIGHT,RP,12.666666666666666,0,10,11,8,6,3,4,17,1,1,0,0,0,4.263,1.184,1,0,0.079,-1.909,-2.519,-0.506,-0.048,0.013,-4.969,0.28799999999999937,0.699183883409939,
443,A. J. Minter,NYN,LEFT,RP,11.0,0,13,6,2,2,0,5,14,0,0,0,0,0,1.636,1.000,1,0,0.091,-2.171,-2.585,-0.506,0.184,0.103,-4.976,0.2809999999999997,0.6821898306881704,
444,Jake Irvin,WAS,RIGHT,SP,180.00000000000006,33,33,195,120,114,38,62,124,9,13,0,0,0,5.700,1.428,10,3,0.056,0.19,-0.168,-0.506,-2.693,-1.808,-4.986,0.2709999999999999,0.6579126125142146,
445,Mitchell Parker,WAS,LEFT,SP| RP,164.66666666666663,30,33,178,116,104,25,58,103,9,16,1,0,0,5.684,1.433,2,0,0.012,0.19,-0.63,-0.415,-2.444,-1.695,-4.993,0.26399999999999935,0.6409185597924438,
446,Andrew Heaney,LAN| PIT,LEFT,SP| RP,122.33333333333334,23,27,129,77,75,25,40,86,5,10,0,0,0,5.518,1.381,7,1,0.057,-0.859,-1.003,-0.506,-1.657,-0.972,-4.998,0.25899999999999945,0.628779950705466,
447,Justin Hagenman,NYN,RIGHT,RP,23.666666666666664,1,9,24,13,12,4,2,23,0,1,1,0,0,4.563,1.099,1,0,0.042,-2.171,-2.387,-0.415,-0.144,0.115,-5.003,0.25399999999999956,0.6166413416184882,
448,Kumar Rocker,TEX,RIGHT,SP,64.33333333333334,14,14,71,42,41,11,23,56,4,5,0,0,0,5.736,1.461,11,0,0.171,-1.121,-1.662,-0.506,-0.981,-0.744,-5.014,0.24299999999999944,0.5899364016271359,
449,Mitch Spence,ATH,RIGHT,SP| RP,84.66666666666666,8,32,96,57,48,16,26,66,3,6,1,0,0,5.102,1.441,5,2,0.059,-1.384,-1.442,-0.415,-0.872,-0.901,-5.015,0.242,0.5875086798097416,
450,Scott Blewett,ATL| BAL| MIN,RIGHT,RP,44.333333333333336,2,26,45,29,27,9,18,35,3,0,0,0,0,5.481,1.421,5,2,0.113,-1.384,-2.123,-0.506,-0.588,-0.432,-5.033,0.2239999999999993,0.5438096870966187,
451,Trey Yesavage,TOR,RIGHT,SP,14.0,3,3,13,5,5,0,7,16,1,0,0,0,0,3.214,1.429,0,0,0.0,-1.909,-2.541,-0.506,0.062,-0.141,-5.035,0.22199999999999953,0.538954243461828,
452,Cam Booser,CHA,LEFT,RP,31.000000000000004,0,39,28,22,19,8,19,35,2,4,1,0,0,5.516,1.516,0,1,0.0,-1.646,-2.123,-0.415,-0.419,-0.436,-5.04,0.21699999999999964,0.5268156343748501,
453,Chad Green,TOR,RIGHT,RP,43.666666666666664,0,45,51,28,27,14,13,35,3,2,1,0,0,5.565,1.466,5,6,0.115,-1.384,-2.123,-0.415,-0.607,-0.514,-5.044,0.21300000000000008,0.5171047471052687,
454,Hunter Bigge,TBA,RIGHT,RP,15.0,0,13,11,4,4,4,5,12,0,0,0,0,0,2.400,1.067,1,0,0.067,-2.171,-2.629,-0.506,0.162,0.095,-5.05,0.20699999999999985,0.5025384162008943,
455,Bryce Miller,SEA,RIGHT,SP,90.33333333333334,18,18,93,57,57,17,34,74,4,6,0,0,0,5.679,1.406,14,3,0.155,-1.121,-1.267,-0.506,-1.337,-0.818,-5.05,0.20699999999999985,0.5025384162008943,
456,JT Brubaker,NYA| SFN,RIGHT,RP,28.666666666666664,1,17,23,12,12,0,12,22,0,0,0,0,0,3.767,1.221,2,2,0.07,-2.171,-2.409,-0.506,0.003,-0.019,-5.103,0.15399999999999991,0.3738691598789263,
457,Brandon Waddell,NYN,LEFT,RP,31.333333333333332,1,11,29,12,12,4,11,22,0,0,0,0,0,3.447,1.277,1,0,0.032,-2.171,-2.409,-0.506,0.082,-0.1,-5.105,0.15199999999999925,0.3690137162441334,
458,Shawn Dubin,BAL| HOU,RIGHT,RP,33.666666666666664,0,30,37,19,19,6,11,28,2,0,0,0,0,5.079,1.426,1,1,0.03,-1.646,-2.277,-0.506,-0.341,-0.335,-5.106,0.1509999999999998,0.36658599442673917,
459,Max Lazar,PHI,RIGHT,RP,41.333333333333336,0,36,41,23,22,7,12,26,1,1,1,0,0,4.790,1.282,1,1,0.024,-1.909,-2.321,-0.415,-0.325,-0.143,-5.113,0.14399999999999924,0.34959194170496843,
460,Valente Bellozo,MIA,RIGHT,SP| RP,81.33333333333334,6,32,85,44,42,15,23,54,1,4,0,0,0,4.647,1.328,1,5,0.012,-1.909,-1.706,-0.506,-0.55,-0.449,-5.12,0.13699999999999957,0.3325978889831998,
461,Kyle Nicolas,PIT,RIGHT,RP,37.99999999999999,0,31,34,21,20,3,18,34,1,2,0,0,0,4.737,1.368,3,0,0.079,-1.909,-2.145,-0.506,-0.283,-0.28,-5.123,0.13399999999999945,0.32531472353101265,
462,Jose Castillo,ARI| BAL| NYN| SEA,LEFT,RP,32.0,0,29,40,18,14,4,14,30,2,2,0,0,0,3.938,1.688,4,2,0.125,-1.646,-2.233,-0.506,-0.039,-0.698,-5.123,0.13399999999999945,0.32531472353101265,
463,Tanner Gordon,COL,RIGHT,SP,75.33333333333333,15,15,96,60,53,16,17,62,6,8,0,0,0,6.332,1.500,5,0,0.066,-0.597,-1.53,-0.506,-1.498,-1.003,-5.135,0.12199999999999989,0.2961820617222662,
464,Andre Granillo,SLN,RIGHT,RP,20.999999999999996,0,14,22,11,11,3,7,18,1,0,1,0,0,4.714,1.381,1,1,0.048,-1.909,-2.497,-0.415,-0.153,-0.166,-5.14,0.11699999999999999,0.2840434526352883,
